Model,Location,Time,Replicate,Average,SE,Wind,Tide
26122017,3326,124,Rep1,8863.029040675578,166.67520627813423,NE,Spring
26122017,3326,124,Rep2,9019.334039839934,113.81651667665642,NE,Spring
26122017,3326,124,Rep3,8944.299139333994,135.45877263822393,NE,Spring
26122017,3326,124,Rep4,8788.792356867687,184.24670270825862,NE,Spring
26122017,3326,124,Rep5,8933.944473603025,98.08798527431227,NE,Spring
26122017,3326,125,Rep1,8655.924468953954,171.5497855410956,NE,Spring
26122017,3326,125,Rep2,8811.362875,124.54050458627466,NE,Spring
26122017,3326,125,Rep3,8754.623851,141.12033341642297,NE,Spring
26122017,3326,125,Rep4,8626.049239,189.68176811256845,NE,Spring
26122017,3326,125,Rep5,8754.93945,104.86617426203746,NE,Spring
26122017,3326,126,Rep1,8097.678925992659,173.64244836109032,NE,Spring
26122017,3326,126,Rep2,8142.4632683316395,134.33814567545159,NE,Spring
26122017,3326,126,Rep3,8125.536725932807,146.0557191235928,NE,Spring
26122017,3326,126,Rep4,8056.755674249246,192.5882349035676,NE,Spring
26122017,3326,126,Rep5,8074.257065,114.91179633148444,NE,Spring
26122017,3326,127,Rep1,7260.883928661522,164.2385440519551,NE,Spring
26122017,3326,127,Rep2,7217.277080362436,132.58377050160854,NE,Spring
26122017,3326,127,Rep3,7219.714677500739,134.16172138763713,NE,Spring
26122017,3326,127,Rep4,7176.765605835534,180.10995843036707,NE,Spring
26122017,3326,127,Rep5,7137.544381056593,109.81625402242355,NE,Spring
26122017,3326,128,Rep1,6467.462739755935,144.54086768913356,NE,Spring
26122017,3326,128,Rep2,6339.499974007533,116.94495675106515,NE,Spring
26122017,3326,128,Rep3,6360.758048400137,112.08844544750495,NE,Spring
26122017,3326,128,Rep4,6339.637609787812,157.24321324035805,NE,Spring
26122017,3326,128,Rep5,6272.2613935096815,94.46047397498707,NE,Spring
26122017,3326,129,Rep1,5890.230568528852,123.5788632729634,NE,Spring
26122017,3326,129,Rep2,5711.270152260046,101.06164019735996,NE,Spring
26122017,3326,129,Rep3,5704.6655247256995,96.35526668,NE,Spring
26122017,3326,129,Rep4,5742.545095762952,132.91853436783433,NE,Spring
26122017,3326,129,Rep5,5639.474801,87.81014457,NE,Spring
26122017,3326,130,Rep1,5645.085229480135,123.90589946897776,NE,Spring
26122017,3326,130,Rep2,5424.067755391361,101.09372848156883,NE,Spring
26122017,3326,130,Rep3,5378.631964100885,97.49821183594013,NE,Spring
26122017,3326,130,Rep4,5491.083830765414,123.97234952550637,NE,Spring
26122017,3326,130,Rep5,5336.92286,98.53068038842638,NE,Spring
26122017,3326,131,Rep1,5811.394526596427,143.17599967928086,NE,Spring
26122017,3326,131,Rep2,5547.532570679715,120.10902505466497,NE,Spring
26122017,3326,131,Rep3,5456.404866288682,114.99130320144877,NE,Spring
26122017,3326,131,Rep4,5650.7928660519765,141.1705559580078,NE,Spring
26122017,3326,131,Rep5,5436.174529297187,125.37853757942567,NE,Spring
26122017,3326,132,Rep1,6409.083052381337,167.9588432048393,NE,Spring
26122017,3326,132,Rep2,6104.964743165506,148.39031033111272,NE,Spring
26122017,3326,132,Rep3,5956.7257192013485,144.61244557589274,NE,Spring
26122017,3326,132,Rep4,6261.126858564924,180.43949262590579,NE,Spring
26122017,3326,132,Rep5,5960.389964939676,161.80658210450247,NE,Spring
26122017,3326,133,Rep1,7262.654587,185.9895305895751,NE,Spring
26122017,3326,133,Rep2,6927.885944991924,171.56921838157032,NE,Spring
26122017,3326,133,Rep3,6724.925068,167.22943687301083,NE,Spring
26122017,3326,133,Rep4,7074.942348536349,210.36383489265884,NE,Spring
26122017,3326,133,Rep5,6697.039672465076,183.93883864558876,NE,Spring
26122017,3326,134,Rep1,7990.230618664366,180.44825980581538,NE,Spring
26122017,3326,134,Rep2,7704.841519011455,168.83085702911012,NE,Spring
26122017,3326,134,Rep3,7508.807317103124,170.88642704949018,NE,Spring
26122017,3326,134,Rep4,7789.285550633981,216.21176510641547,NE,Spring
26122017,3326,134,Rep5,7441.382866070386,183.8001797324856,NE,Spring
26122017,3326,135,Rep1,8482.721838166697,162.7049620669955,NE,Spring
26122017,3326,135,Rep2,8264.308377014213,148.81831356248267,NE,Spring
26122017,3326,135,Rep3,8098.701294339059,158.95863739729623,NE,Spring
26122017,3326,135,Rep4,8272.791364935776,207.17091867123966,NE,Spring
26122017,3326,135,Rep5,8004.751655425382,170.1021212073979,NE,Spring
26122017,3326,136,Rep1,8678.189462661516,151.02670070869263,NE,Spring
26122017,3326,136,Rep2,8510.012644637989,133.41051124409282,NE,Spring
26122017,3326,136,Rep3,8370.504754806572,149.1889907195499,NE,Spring
26122017,3326,136,Rep4,8483.586593238408,200.55768681114515,NE,Spring
26122017,3326,136,Rep5,8279.369859,157.9896183685619,NE,Spring
26122017,3326,137,Rep1,8479.628513326197,155.9922183547537,NE,Spring
26122017,3326,137,Rep2,8303.989685,137.17831458169604,NE,Spring
26122017,3326,137,Rep3,8166.7407571042595,150.7177524,NE,Spring
26122017,3326,137,Rep4,8327.080192666972,200.96058462700276,NE,Spring
26122017,3326,137,Rep5,8110.025717474176,160.05446541758207,NE,Spring
26122017,3326,138,Rep1,7838.557242913462,165.8406856937189,NE,Spring
26122017,3326,138,Rep2,7600.809694,144.9466227,NE,Spring
26122017,3326,138,Rep3,7485.533037380783,149.68080252118529,NE,Spring
26122017,3326,138,Rep4,7708.474347444725,197.71181242573758,NE,Spring
26122017,3326,138,Rep5,7435.022131875945,165.18556069312194,NE,Spring
26122017,3326,139,Rep1,6956.097148778303,158.92561672576522,NE,Spring
26122017,3326,139,Rep2,6683.388589292543,135.4672696203354,NE,Spring
26122017,3326,139,Rep3,6580.215461338447,133.4966838180537,NE,Spring
26122017,3326,139,Rep4,6836.345457664195,178.19593684901696,NE,Spring
26122017,3326,139,Rep5,6528.267752053927,153.1224606146942,NE,Spring
26122017,3326,140,Rep1,6138.826182118794,139.45064986238157,NE,Spring
26122017,3326,140,Rep2,5868.273717699096,119.22431358232814,NE,Spring
26122017,3326,140,Rep3,5764.029836014116,119.14912513063267,NE,Spring
26122017,3326,140,Rep4,5997.647954304563,147.43092455591707,NE,Spring
26122017,3326,140,Rep5,5698.035631853998,133.76219146163598,NE,Spring
26122017,3326,141,Rep1,5541.692517538645,128.1746574591684,NE,Spring
26122017,3326,141,Rep2,5280.2129852976395,114.17508310170514,NE,Spring
26122017,3326,141,Rep3,5167.002744,120.18078149523886,NE,Spring
26122017,3326,141,Rep4,5381.592380062163,127.25043312209374,NE,Spring
26122017,3326,141,Rep5,5088.752352724912,120.4519776851332,NE,Spring
26122017,3326,142,Rep1,5250.635647451736,135.14610993289983,NE,Spring
26122017,3326,142,Rep2,4983.694430523872,124.81786525120228,NE,Spring
26122017,3326,142,Rep3,4854.5763141681455,133.80151906087306,NE,Spring
26122017,3326,142,Rep4,5064.190144,125.58212517876962,NE,Spring
26122017,3326,142,Rep5,4752.536981166304,126.12014976816037,NE,Spring
26122017,3326,143,Rep1,5397.407196528601,160.38758321557307,NE,Spring
26122017,3326,143,Rep2,5108.160958866542,150.47464666090386,NE,Spring
26122017,3326,143,Rep3,4937.482232,159.0780663305367,NE,Spring
26122017,3326,143,Rep4,5160.6032883762455,143.86961002883717,NE,Spring
26122017,3326,143,Rep5,4824.194259161344,146.23628811197523,NE,Spring
26122017,3326,144,Rep1,6051.700400335807,194.2717926,NE,Spring
26122017,3326,144,Rep2,5727.531776076086,186.08040941304847,NE,Spring
26122017,3326,144,Rep3,5491.899129327543,190.82989623570097,NE,Spring
26122017,3326,144,Rep4,5761.012456053692,181.7208223718897,NE,Spring
26122017,3326,144,Rep5,5393.837908584476,183.75096023516855,NE,Spring
26122017,3326,145,Rep1,7056.278883396894,221.80316707195024,NE,Spring
26122017,3326,145,Rep2,6713.686948204362,216.35879235510103,NE,Spring
26122017,3326,145,Rep3,6421.186417831357,217.35589143444923,NE,Spring
26122017,3326,145,Rep4,6769.579516642172,229.23149919353935,NE,Spring
26122017,3326,145,Rep5,6327.210628,219.90430199048896,NE,Spring
26122017,3326,146,Rep1,7970.583793677304,217.90659962432954,NE,Spring
26122017,3326,146,Rep2,7674.516375465532,213.8225500281914,NE,Spring
26122017,3326,146,Rep3,7375.974489170598,217.46001910790636,NE,Spring
26122017,3326,146,Rep4,7723.815841321808,246.73668414927758,NE,Spring
26122017,3326,146,Rep5,7294.458987108094,225.43638191538054,NE,Spring
26122017,3326,147,Rep1,8628.133131714681,191.97464167612176,NE,Spring
26122017,3326,147,Rep2,8424.735913736038,178.1170272800603,NE,Spring
26122017,3326,147,Rep3,8165.011999035153,194.18685958611272,NE,Spring
26122017,3326,147,Rep4,8387.936964,230.35292983138106,NE,Spring
26122017,3326,147,Rep5,8112.205175510885,195.7366324174399,NE,Spring
26122017,3326,148,Rep1,8990.658116998751,167.45893561545145,NE,Spring
26122017,3326,148,Rep2,8898.000571282548,140.6680151895525,NE,Spring
26122017,3326,148,Rep3,8662.614529379567,169.30173839680756,NE,Spring
26122017,3326,148,Rep4,8786.450198285249,208.57745075843533,NE,Spring
26122017,3326,148,Rep5,8670.665127055237,157.6614652,NE,Spring
26122017,3326,149,Rep1,9069.102152,159.12020015480516,NE,Spring
26122017,3326,149,Rep2,9017.836311374496,126.15381397111643,NE,Spring
26122017,3326,149,Rep3,8787.780465154303,159.6670620540132,NE,Spring
26122017,3326,149,Rep4,8889.040478291408,199.02294714661986,NE,Spring
26122017,3326,149,Rep5,8836.892400670178,138.61396141559666,NE,Spring
26122017,3326,150,Rep1,8788.671453,171.34210002277243,NE,Spring
26122017,3326,150,Rep2,8718.352957986785,137.50120629496377,NE,Spring
26122017,3326,150,Rep3,8448.466671205706,169.42685048263928,NE,Spring
26122017,3326,150,Rep4,8602.860981025711,204.51019662405952,NE,Spring
26122017,3326,150,Rep5,8514.170002099436,148.69608701364282,NE,Spring
26122017,3326,151,Rep1,8137.317613,191.65759670076918,NE,Spring
26122017,3326,151,Rep2,7980.227395158179,161.10438223350002,NE,Spring
26122017,3326,151,Rep3,7711.044067636853,178.33685847329795,NE,Spring
26122017,3326,151,Rep4,7975.035708642869,215.89991747363302,NE,Spring
26122017,3326,151,Rep5,7781.965055344611,170.1559411620335,NE,Spring
26122017,3326,152,Rep1,7235.112060667017,193.18939846496193,NE,Spring
26122017,3326,152,Rep2,7020.759039455463,164.19317164816815,NE,Spring
26122017,3326,152,Rep3,6775.3507208894125,171.06313707903655,NE,Spring
26122017,3326,152,Rep4,7092.356025845422,208.73912422721247,NE,Spring
26122017,3326,152,Rep5,6840.840194575887,176.96273629843105,NE,Spring
26122017,3326,153,Rep1,6352.732093213263,176.82108553978688,NE,Spring
26122017,3326,153,Rep2,6136.785090667663,152.28175517158513,NE,Spring
26122017,3326,153,Rep3,5909.787718545459,155.6610822461012,NE,Spring
26122017,3326,153,Rep4,6238.370707789686,184.14597839447464,NE,Spring
26122017,3326,153,Rep5,5956.814090639588,165.9900510389538,NE,Spring
26122017,3326,154,Rep1,5678.6282903941255,158.61990202384823,NE,Spring
26122017,3326,154,Rep2,5476.683800306382,141.5158316655008,NE,Spring
26122017,3326,154,Rep3,5268.858020500029,146.30006175393902,NE,Spring
26122017,3326,154,Rep4,5575.333856015622,161.29930602457188,NE,Spring
26122017,3326,154,Rep5,5271.427709761189,154.91402527876775,NE,Spring
26122017,3326,155,Rep1,5374.4781323611915,152.7373108373851,NE,Spring
26122017,3326,155,Rep2,5174.974636076047,142.91215927190578,NE,Spring
26122017,3326,155,Rep3,4971.580126904604,151.7818855837373,NE,Spring
26122017,3326,155,Rep4,5266.482708691882,156.89694165652364,NE,Spring
26122017,3326,155,Rep5,4930.003860107954,156.6757667117242,NE,Spring
26122017,3326,156,Rep1,5524.699389149121,167.95926993217648,NE,Spring
26122017,3326,156,Rep2,5303.5827035270795,162.68819675525975,NE,Spring
26122017,3326,156,Rep3,5073.855418253202,175.25624731358573,NE,Spring
26122017,3326,156,Rep4,5371.647000796624,174.69585134161133,NE,Spring
26122017,3326,156,Rep5,4989.499960548813,175.26834698569334,NE,Spring
26122017,3326,157,Rep1,6134.037407732779,205.11383971694377,NE,Spring
26122017,3326,157,Rep2,5873.1679121573725,202.47919290181454,NE,Spring
26122017,3326,157,Rep3,5574.617921509662,214.50072081253577,NE,Spring
26122017,3326,157,Rep4,5923.666983,211.41825088931282,NE,Spring
26122017,3326,157,Rep5,5441.308753,212.50645862804328,NE,Spring
26122017,3326,158,Rep1,6988.336900729319,241.08808615248205,NE,Spring
26122017,3326,158,Rep2,6694.558116060998,240.6242963640151,NE,Spring
26122017,3326,158,Rep3,6328.893327644385,248.0404342038866,NE,Spring
26122017,3326,158,Rep4,6730.957803713495,253.3769250273247,NE,Spring
26122017,3326,158,Rep5,6152.385927452002,248.66568521999227,NE,Spring
26122017,3326,159,Rep1,7730.623296267539,252.12248550979658,NE,Spring
26122017,3326,159,Rep2,7421.8749315911955,250.2765363121794,NE,Spring
26122017,3326,159,Rep3,7051.2684869211735,257.9090940576344,NE,Spring
26122017,3326,159,Rep4,7441.845120413499,272.32946450017823,NE,Spring
26122017,3326,159,Rep5,6862.392149467263,262.79634123673117,NE,Spring
26122017,3326,160,Rep1,8197.805680430261,247.82936788470784,NE,Spring
26122017,3326,160,Rep2,7904.318023611242,243.57608774015327,NE,Spring
26122017,3326,160,Rep3,7546.131522760646,252.89034196315785,NE,Spring
26122017,3326,160,Rep4,7897.910314289661,274.5300170934547,NE,Spring
26122017,3326,160,Rep5,7366.824289428632,261.6867297,NE,Spring
26122017,3326,161,Rep1,8308.567947,245.09543241816715,NE,Spring
26122017,3326,161,Rep2,8026.120462656921,239.2965526787976,NE,Spring
26122017,3326,161,Rep3,7681.717393790171,248.54018563709576,NE,Spring
26122017,3326,161,Rep4,8018.815261144867,271.1116904763061,NE,Spring
26122017,3326,161,Rep5,7516.3576060718015,259.03292417861235,NE,Spring
26122017,3326,162,Rep1,7978.392214867504,249.4675612553488,NE,Spring
26122017,3326,162,Rep2,7680.041971917498,241.29493073510142,NE,Spring
26122017,3326,162,Rep3,7331.867598526948,249.07066347373433,NE,Spring
26122017,3326,162,Rep4,7690.603144842799,269.98442589892755,NE,Spring
26122017,3326,162,Rep5,7176.272542525924,259.4540425,NE,Spring
26122017,3326,163,Rep1,7220.371999885847,250.3752194325994,NE,Spring
26122017,3326,163,Rep2,6909.728847748216,237.80718787819802,NE,Spring
26122017,3326,163,Rep3,6556.352446,242.55381531441924,NE,Spring
26122017,3326,163,Rep4,6941.288097287687,260.3052030289906,NE,Spring
26122017,3326,163,Rep5,6413.097771552524,252.2680572847524,NE,Spring
26122017,3326,164,Rep1,6283.918189,234.03188523865268,NE,Spring
26122017,3326,164,Rep2,5970.635655787246,224.83154525399385,NE,Spring
26122017,3326,164,Rep3,5647.959424625336,227.05257616839054,NE,Spring
26122017,3326,164,Rep4,6009.160316423591,238.94106761888574,NE,Spring
26122017,3326,164,Rep5,5500.955598943966,237.78105345541738,NE,Spring
26122017,3326,165,Rep1,5484.122647559813,210.15154132730825,NE,Spring
26122017,3326,165,Rep2,5188.970626564839,205.55595285165774,NE,Spring
26122017,3326,165,Rep3,4910.226205999508,210.07000177652264,NE,Spring
26122017,3326,165,Rep4,5249.474337,214.2129643831305,NE,Spring
26122017,3326,165,Rep5,4736.245409,217.41795590601765,NE,Spring
26122017,3326,166,Rep1,4941.688389380586,191.44348359544267,NE,Spring
26122017,3326,166,Rep2,4669.967609573678,189.0471832452832,NE,Spring
26122017,3326,166,Rep3,4415.900396420131,196.3395679293045,NE,Spring
26122017,3326,166,Rep4,4747.327966213836,198.95893458706988,NE,Spring
26122017,3326,166,Rep5,4221.284031598544,197.10546813540327,NE,Spring
26122017,3327,0,Rep1,99.11144980179141,0.008293946,NE,Spring
26122017,3327,0,Rep2,99.11417562477371,0.00829026,NE,Spring
26122017,3327,0,Rep3,99.11139483575975,0.008289358,NE,Spring
26122017,3327,0,Rep4,99.10865716994786,0.008286427,NE,Spring
26122017,3327,0,Rep5,99.11177658236358,0.00828417,NE,Spring
26122017,3327,1,Rep1,209.86882842525785,0.013711183281274048,NE,Spring
26122017,3327,1,Rep2,209.87884613613346,0.013714805066564924,NE,Spring
26122017,3327,1,Rep3,209.86601558342377,0.013706359018547424,NE,Spring
26122017,3327,1,Rep4,209.86198515372055,0.013702687,NE,Spring
26122017,3327,1,Rep5,209.8730546169036,0.013706657933336433,NE,Spring
26122017,3327,2,Rep1,322.0823990162949,0.021770451297214177,NE,Spring
26122017,3327,2,Rep2,322.1152304456183,0.021783913301758367,NE,Spring
26122017,3327,2,Rep3,322.0844980277547,0.021772713,NE,Spring
26122017,3327,2,Rep4,322.0644912096945,0.021768692,NE,Spring
26122017,3327,2,Rep5,322.10529117766015,0.021759230079484052,NE,Spring
26122017,3327,3,Rep1,429.5963689564503,0.033881305513984133,NE,Spring
26122017,3327,3,Rep2,429.6617085,0.033880540383951746,NE,Spring
26122017,3327,3,Rep3,429.5995230986051,0.033841266,NE,Spring
26122017,3327,3,Rep4,429.6072215722141,0.033880375,NE,Spring
26122017,3327,3,Rep5,429.65780433087673,0.033856768567324974,NE,Spring
26122017,3327,4,Rep1,542.0439083295528,0.052362900505316085,NE,Spring
26122017,3327,4,Rep2,542.1481586027961,0.052312099,NE,Spring
26122017,3327,4,Rep3,542.0317792880367,0.052304335,NE,Spring
26122017,3327,4,Rep4,542.0190109706346,0.052408930502277164,NE,Spring
26122017,3327,4,Rep5,542.0903134251531,0.052328434965768424,NE,Spring
26122017,3327,5,Rep1,669.6496729359218,0.076470704,NE,Spring
26122017,3327,5,Rep2,669.7616809942956,0.076321256,NE,Spring
26122017,3327,5,Rep3,669.6211247,0.076457096,NE,Spring
26122017,3327,5,Rep4,669.6264012778868,0.076479608,NE,Spring
26122017,3327,5,Rep5,669.7465034614087,0.076405415,NE,Spring
26122017,3327,6,Rep1,813.4907791,0.11067944259567354,NE,Spring
26122017,3327,6,Rep2,813.6215304466767,0.11059915497328958,NE,Spring
26122017,3327,6,Rep3,813.4348671718348,0.11086607293832346,NE,Spring
26122017,3327,6,Rep4,813.4227388928712,0.11095110402000621,NE,Spring
26122017,3327,6,Rep5,813.6076590779195,0.11065145787024527,NE,Spring
26122017,3327,7,Rep1,966.8296997223213,0.15843292697762315,NE,Spring
26122017,3327,7,Rep2,966.8631394603525,0.15858671766533386,NE,Spring
26122017,3327,7,Rep3,966.5124497980792,0.15891297233120266,NE,Spring
26122017,3327,7,Rep4,966.6839142501284,0.15878593912222347,NE,Spring
26122017,3327,7,Rep5,966.8591433740411,0.15865965078959995,NE,Spring
26122017,3327,8,Rep1,1127.5882693098972,0.22266243697394528,NE,Spring
26122017,3327,8,Rep2,1127.6417444187166,0.22287338354345862,NE,Spring
26122017,3327,8,Rep3,1127.136295319513,0.22347835886689343,NE,Spring
26122017,3327,8,Rep4,1127.3861683755538,0.22324159655844716,NE,Spring
26122017,3327,8,Rep5,1127.7282854114162,0.2226497146354439,NE,Spring
26122017,3327,9,Rep1,1271.5317886837427,0.27869474871568206,NE,Spring
26122017,3327,9,Rep2,1271.6541015865446,0.27878684986488206,NE,Spring
26122017,3327,9,Rep3,1270.9806420810135,0.2800288590641021,NE,Spring
26122017,3327,9,Rep4,1271.2250728824602,0.2797336068472012,NE,Spring
26122017,3327,9,Rep5,1271.7907229785762,0.27827906904891403,NE,Spring
26122017,3327,10,Rep1,1372.5559962641435,0.32828632948817066,NE,Spring
26122017,3327,10,Rep2,1372.886585501995,0.327823644,NE,Spring
26122017,3327,10,Rep3,1372.335526358951,0.32882766481432024,NE,Spring
26122017,3327,10,Rep4,1372.441655236351,0.32879019064165205,NE,Spring
26122017,3327,10,Rep5,1372.882057235333,0.32741406836969184,NE,Spring
26122017,3327,11,Rep1,1461.5897232278098,0.4389002916215336,NE,Spring
26122017,3327,11,Rep2,1461.8622926318162,0.4393774727316134,NE,Spring
26122017,3327,11,Rep3,1460.952427883496,0.44049132360039445,NE,Spring
26122017,3327,11,Rep4,1461.3315558672539,0.4407071691819953,NE,Spring
26122017,3327,11,Rep5,1462.053815686487,0.4375379460612847,NE,Spring
26122017,3327,12,Rep1,1539.456464109512,0.5859418087712033,NE,Spring
26122017,3327,12,Rep2,1539.693012444486,0.5881604180474155,NE,Spring
26122017,3327,12,Rep3,1538.6740311290014,0.5871491165384318,NE,Spring
26122017,3327,12,Rep4,1539.368161994552,0.5859620864274654,NE,Spring
26122017,3327,12,Rep5,1539.8461463236545,0.5851400555246867,NE,Spring
26122017,3327,13,Rep1,1584.8594190706765,0.6988979459068698,NE,Spring
26122017,3327,13,Rep2,1584.7527542363393,0.699330377,NE,Spring
26122017,3327,13,Rep3,1584.2312046069821,0.6978589992883578,NE,Spring
26122017,3327,13,Rep4,1584.6859664602068,0.6957339313251317,NE,Spring
26122017,3327,13,Rep5,1584.4269642186696,0.6973353841527549,NE,Spring
26122017,3327,14,Rep1,1584.1509182716932,0.7202907827287608,NE,Spring
26122017,3327,14,Rep2,1583.5801159698203,0.7227764691544998,NE,Spring
26122017,3327,14,Rep3,1583.6636508271997,0.7195270819356293,NE,Spring
26122017,3327,14,Rep4,1583.789477956181,0.7181325400613439,NE,Spring
26122017,3327,14,Rep5,1583.814224282955,0.7200730266329327,NE,Spring
26122017,3327,15,Rep1,1551.191079842784,0.6826504408174694,NE,Spring
26122017,3327,15,Rep2,1550.7841653885753,0.6836961177194081,NE,Spring
26122017,3327,15,Rep3,1551.331527,0.6782875214019664,NE,Spring
26122017,3327,15,Rep4,1550.800961572004,0.6794205124188445,NE,Spring
26122017,3327,15,Rep5,1550.6859206574372,0.6803223805889754,NE,Spring
26122017,3327,16,Rep1,1517.9768769545835,0.6480425079425357,NE,Spring
26122017,3327,16,Rep2,1517.3993481844766,0.6497047587177514,NE,Spring
26122017,3327,16,Rep3,1518.1267454838874,0.6415065303846109,NE,Spring
26122017,3327,16,Rep4,1517.4640025320473,0.6472089379707175,NE,Spring
26122017,3327,16,Rep5,1517.761485747424,0.6448235634356723,NE,Spring
26122017,3327,17,Rep1,1506.7062104928887,0.6676782977196377,NE,Spring
26122017,3327,17,Rep2,1506.6277295940342,0.6723550906781869,NE,Spring
26122017,3327,17,Rep3,1507.379597,0.6635416857392066,NE,Spring
26122017,3327,17,Rep4,1506.8511742436833,0.6666036900217429,NE,Spring
26122017,3327,17,Rep5,1507.0663177237348,0.663030176,NE,Spring
26122017,3327,18,Rep1,1530.8027498635477,0.791888391,NE,Spring
26122017,3327,18,Rep2,1530.127357468079,0.7946363179371088,NE,Spring
26122017,3327,18,Rep3,1531.4821190011487,0.7910305632882381,NE,Spring
26122017,3327,18,Rep4,1531.076574545308,0.7912027331137493,NE,Spring
26122017,3327,18,Rep5,1530.7774435560975,0.7890865181242287,NE,Spring
26122017,3327,19,Rep1,1591.182741212401,0.9857134114387958,NE,Spring
26122017,3327,19,Rep2,1590.5318209114032,0.9787962703773085,NE,Spring
26122017,3327,19,Rep3,1592.7046844412412,0.9779091380907494,NE,Spring
26122017,3327,19,Rep4,1591.8102382576142,0.9807150704160881,NE,Spring
26122017,3327,19,Rep5,1591.5117449383365,0.97992423,NE,Spring
26122017,3327,20,Rep1,1711.4486620515684,1.204672274552525,NE,Spring
26122017,3327,20,Rep2,1710.1156444820188,1.1963614540586827,NE,Spring
26122017,3327,20,Rep3,1712.6517555039147,1.200331042877998,NE,Spring
26122017,3327,20,Rep4,1711.3991162439547,1.2001605623018419,NE,Spring
26122017,3327,20,Rep5,1710.4306373241236,1.195050964940189,NE,Spring
26122017,3327,21,Rep1,1959.760975685024,1.562851904350921,NE,Spring
26122017,3327,21,Rep2,1958.8155853202627,1.5571099497520882,NE,Spring
26122017,3327,21,Rep3,1961.0789653212044,1.5529616234002794,NE,Spring
26122017,3327,21,Rep4,1958.745439699604,1.5515012125297465,NE,Spring
26122017,3327,21,Rep5,1958.3360025143486,1.541279098441461,NE,Spring
26122017,3327,22,Rep1,2292.317209171182,2.188418157456616,NE,Spring
26122017,3327,22,Rep2,2289.7874180179365,2.1893137842183577,NE,Spring
26122017,3327,22,Rep3,2289.8770213820894,2.179250385797013,NE,Spring
26122017,3327,22,Rep4,2288.8301895468144,2.1720277979215097,NE,Spring
26122017,3327,22,Rep5,2288.929072695006,2.1665672629496298,NE,Spring
26122017,3327,23,Rep1,2610.8167481467854,3.198902223891809,NE,Spring
26122017,3327,23,Rep2,2607.2388143184426,3.2151164854890966,NE,Spring
26122017,3327,23,Rep3,2608.4281310090364,3.191506417111756,NE,Spring
26122017,3327,23,Rep4,2607.7822531927545,3.193526920033505,NE,Spring
26122017,3327,23,Rep5,2608.593249632354,3.184779741222156,NE,Spring
26122017,3327,24,Rep1,2710.716477192707,3.5491498504048846,NE,Spring
26122017,3327,24,Rep2,2707.750804224863,3.5477580385426597,NE,Spring
26122017,3327,24,Rep3,2709.2187361384194,3.5477837574270272,NE,Spring
26122017,3327,24,Rep4,2711.5944652944568,3.519381057405336,NE,Spring
26122017,3327,24,Rep5,2711.5267090060042,3.523694088502528,NE,Spring
26122017,3327,25,Rep1,2681.925432789689,3.6766483199053015,NE,Spring
26122017,3327,25,Rep2,2679.329762636341,3.7138831167658775,NE,Spring
26122017,3327,25,Rep3,2684.0348755291916,3.6466869624062452,NE,Spring
26122017,3327,25,Rep4,2688.8934153516648,3.6301506828075896,NE,Spring
26122017,3327,25,Rep5,2687.5253254919035,3.6310584972086835,NE,Spring
26122017,3327,26,Rep1,2662.3978345667824,4.001620208750095,NE,Spring
26122017,3327,26,Rep2,2657.9957086841937,4.034071186421661,NE,Spring
26122017,3327,26,Rep3,2662.0171826417586,3.9873392296914343,NE,Spring
26122017,3327,26,Rep4,2665.4941605549157,3.980875206093019,NE,Spring
26122017,3327,26,Rep5,2666.4908989080136,3.953163063928776,NE,Spring
26122017,3327,27,Rep1,2683.2412572556254,8.509384069221962,NE,Spring
26122017,3327,27,Rep2,2675.6125187849593,8.863141338761995,NE,Spring
26122017,3327,27,Rep3,2675.6224183923405,8.857964527289038,NE,Spring
26122017,3327,27,Rep4,2687.988690468518,8.344723494109967,NE,Spring
26122017,3327,27,Rep5,2678.7747946217373,8.793798851285283,NE,Spring
26122017,3327,28,Rep1,2646.404678318737,9.278338958132167,NE,Spring
26122017,3327,28,Rep2,2635.5679790686977,9.751076014,NE,Spring
26122017,3327,28,Rep3,2638.5962290215207,9.705945626906662,NE,Spring
26122017,3327,28,Rep4,2652.7895577606623,9.155818118069583,NE,Spring
26122017,3327,28,Rep5,2643.6783433656296,9.508341277498051,NE,Spring
26122017,3327,29,Rep1,2579.2488926892242,9.054506217584604,NE,Spring
26122017,3327,29,Rep2,2566.4793898870576,9.603971410748926,NE,Spring
26122017,3327,29,Rep3,2571.270606555218,9.568584842819973,NE,Spring
26122017,3327,29,Rep4,2582.413346191299,9.083457185119668,NE,Spring
26122017,3327,29,Rep5,2576.218710198209,9.352873375112045,NE,Spring
26122017,3327,30,Rep1,2537.3378433886955,8.475243670567435,NE,Spring
26122017,3327,30,Rep2,2520.593782587963,9.005218163329271,NE,Spring
26122017,3327,30,Rep3,2530.3843140578424,8.973756169742906,NE,Spring
26122017,3327,30,Rep4,2538.3825243935867,8.482280025085782,NE,Spring
26122017,3327,30,Rep5,2533.276729770383,8.794506159574986,NE,Spring
26122017,3327,31,Rep1,2571.185725243228,7.893061648024467,NE,Spring
26122017,3327,31,Rep2,2550.188556124501,8.473361620818343,NE,Spring
26122017,3327,31,Rep3,2554.7162331272866,8.437943397661238,NE,Spring
26122017,3327,31,Rep4,2563.851669921464,7.940130364134276,NE,Spring
26122017,3327,31,Rep5,2561.401541407354,8.260927454192132,NE,Spring
